Date,State,Active,Cured,Deaths,Total
03-07-2020,Nagaland,311,228,0,539
03-07-2020,Odisha,2372,5705,29,8106
03-07-2020,Puducherry,459,331,12,802
03-07-2020,Punjab,1514,4266,157,5937
03-07-2020,Rajasthan,3331,15281,440,19052
03-07-2020,Sikkim,49,53,0,102
03-07-2020,Tamil Nadu,42958,58378,1385,102721
03-07-2020,Telangana,9984,10195,283,20462
03-07-2020,Tripura,325,1199,1,1525
03-07-2020,Uttarakhand,525,2481,42,3048
03-07-2020,Uttar Pradesh,7451,17597,749,25797
03-07-2020,West Bengal,6200,13571,717,20488
04-07-2020,Andaman and Nicobar Islands,53,66,0,119
04-07-2020,Andhra Pradesh,9473,8008,218,17699
04-07-2020,Arunachal Pradesh,182,76,1,259
04-07-2020,Assam,3997,6657,14,10668
04-07-2020,Bihar,2925,8686,89,11700
04-07-2020,Chandigarh,59,395,6,460
04-07-2020,Chhattisgarh,598,2549,14,3161
04-07-2020,Daman and Diu,175,96,0,271
04-07-2020,Delhi,25940,68256,3004,97200
04-07-2020,Goa,853,825,6,1684
04-07-2020,Gujarat,7981,25406,1925,35312
04-07-2020,Haryana,4031,12257,260,16548
04-07-2020,Himachal Pradesh,331,704,11,1046
04-07-2020,Jammu and Kashmir,2976,5143,127,8246
04-07-2020,Jharkhand,687,2035,17,2739
04-07-2020,Karnataka,11970,9244,335,21549
04-07-2020,Kerala,2131,3048,25,5204
04-07-2020,Ladakh,178,826,1,1005
04-07-2020,Madhya Pradesh,2772,11234,598,14604
04-07-2020,Maharashtra,83311,108082,8671,200064
04-07-2020,Manipur,658,667,0,1325
04-07-2020,Meghalaya,18,43,1,62
04-07-2020,Mizoram,34,130,0,164
04-07-2020,Nagaland,335,228,0,563
04-07-2020,Odisha,2633,5934,34,8601
04-07-2020,Puducherry,459,331,12,802
04-07-2020,Punjab,1641,4306,162,6109
04-07-2020,Rajasthan,3445,15640,447,19532
04-07-2020,Sikkim,45,58,0,103
04-07-2020,Tamil Nadu,44959,60592,1450,107001
04-07-2020,Telangana,10487,11537,288,22312
04-07-2020,Tripura,343,1202,1,1546
04-07-2020,Uttarakhand,549,2502,42,3093
04-07-2020,Uttar Pradesh,7627,18154,773,26554
04-07-2020,West Bengal,6329,14166,736,21231
05-07-2020,Andaman and Nicobar Islands,53,72,0,125
05-07-2020,Andhra Pradesh,10043,8422,232,18697
05-07-2020,Arunachal Pradesh,190,78,1,269
05-07-2020,Assam,4249,7125,14,11388
05-07-2020,Bihar,3016,8765,95,11876
05-07-2020,Chandigarh,65,395,6,466
05-07-2020,Chhattisgarh,592,2601,14,3207
05-07-2020,Daman and Diu,165,106,0,271
05-07-2020,Delhi,25038,71339,3067,99444
05-07-2020,Goa,818,936,7,1761
05-07-2020,Gujarat,8202,25892,1943,36037
05-07-2020,Haryana,3796,12944,265,17005
05-07-2020,Himachal Pradesh,315,737,11,1063
05-07-2020,Jammu and Kashmir,3042,5255,132,8429
05-07-2020,Jharkhand,717,2045,19,2781
05-07-2020,Karnataka,13255,9847,372,23474
05-07-2020,Kerala,2230,3174,25,5429
05-07-2020,Ladakh,178,826,1,1005
05-07-2020,Madhya Pradesh,2911,11411,608,14930
05-07-2020,Maharashtra,86057,111740,8822,206619
05-07-2020,Manipur,678,688,0,1366
05-07-2020,Meghalaya,18,43,1,62
05-07-2020,Mizoram,56,130,0,186
05-07-2020,Nagaland,359,231,0,590
05-07-2020,Odisha,2810,6224,36,9070
05-07-2020,Puducherry,459,331,12,802
05-07-2020,Punjab,1711,4408,164,6283
05-07-2020,Rajasthan,3780,15928,456,20164
05-07-2020,Sikkim,62,61,0,123
05-07-2020,Tamil Nadu,46863,62778,1510,111151
05-07-2020,Telangana,10904,12703,295,23902
05-07-2020,Tripura,365,1202,1,1568
05-07-2020,Uttarakhand,558,2524,42,3124
05-07-2020,Uttar Pradesh,8161,18761,785,27707
05-07-2020,West Bengal,6658,14711,757,22126
06-07-2020,Andaman and Nicobar Islands,67,74,0,141
06-07-2020,Andhra Pradesh,10860,8920,239,20019
06-07-2020,Arunachal Pradesh,176,92,2,270
06-07-2020,Assam,4264,7882,14,12160
06-07-2020,Bihar,3031,8997,97,12125
06-07-2020,Chandigarh,82,401,6,489
06-07-2020,Chhattisgarh,624,2667,14,3305
06-07-2020,Daman and Diu,183,114,0,297
06-07-2020,Delhi,25620,72088,3115,100823
06-07-2020,Goa,745,1061,7,1813
06-07-2020,Gujarat,8497,26315,1960,36772
06-07-2020,Haryana,3893,13335,276,17504
06-07-2020,Himachal Pradesh,303,763,11,1077
06-07-2020,Jammu and Kashmir,3219,5318,138,8675
06-07-2020,Jharkhand,759,2068,20,2847
06-07-2020,Karnataka,14389,10527,401,25317
06-07-2020,Kerala,2254,3341,27,5622
06-07-2020,Ladakh,168,836,1,1005
06-07-2020,Madhya Pradesh,3088,11579,617,15284
06-07-2020,Maharashtra,87699,115262,9026,211987
06-07-2020,Manipur,656,734,0,1390
06-07-2020,Meghalaya,36,43,1,80
06-07-2020,Mizoram,64,133,0,197
06-07-2020,Nagaland,382,243,0,625
06-07-2020,Odisha,3002,6486,38,9526
06-07-2020,Puducherry,459,331,12,802
06-07-2020,Punjab,1828,4494,169,6491
06-07-2020,Rajasthan,3949,16278,461,20688
06-07-2020,Sikkim,60,65,0,125
06-07-2020,Tamil Nadu,46836,66571,1571,114978
06-07-2020,Telangana,10646,14781,306,25733
06-07-2020,Tripura,460,1219,1,1680
06-07-2020,Uttarakhand,533,2586,42,3161
06-07-2020,Uttar Pradesh,8718,19109,809,28636
06-07-2020,West Bengal,6973,15235,779,22987
07-07-2020,Andaman and Nicobar Islands,72,75,0,147
07-07-2020,Andhra Pradesh,11200,9745,252,21197
07-07-2020,Arunachal Pradesh,169,105,2,276
07-07-2020,Assam,4179,8329,14,12522
07-07-2020,Bihar,3182,9284,104,12570
07-07-2020,Chandigarh,86,401,7,494
07-07-2020,Chhattisgarh,650,2751,14,3415
07-07-2020,Daman and Diu,222,183,0,405
07-07-2020,Delhi,25449,74217,3165,102831
07-07-2020,Goa,739,1156,8,1903
07-07-2020,Gujarat,8853,26720,1977,37550
07-07-2020,Haryana,4075,13645,279,17999
07-07-2020,Himachal Pradesh,282,790,11,1083
07-07-2020,Jammu and Kashmir,3389,5399,143,8931
07-07-2020,Jharkhand,870,2104,22,2996
07-07-2020,Karnataka,15301,11098,416,26815
07-07-2020,Kerala,2415,3452,27,5894
07-07-2020,Ladakh,204,836,1,1041
07-07-2020,Madhya Pradesh,3237,11768,622,15627
07-07-2020,Maharashtra,89313,118558,9250,217121
07-07-2020,Manipur,659,771,0,1430
07-07-2020,Meghalaya,36,43,1,80
07-07-2020,Mizoram,64,133,0,197
07-07-2020,Nagaland,382,243,0,625
07-07-2020,Odisha,3352,6703,42,10097
07-07-2020,Puducherry,482,434,14,930
07-07-2020,Punjab,2020,4554,175,6749
07-07-2020,Rajasthan,4357,16575,472,21404
07-07-2020,Sikkim,55,70,0,125
07-07-2020,Tamil Nadu,45842,71116,1636,118594
07-07-2020,Telangana,11012,16287,313,27612
07-07-2020,Tripura,455,1248,1,1704
07-07-2020,Uttarakhand,566,2621,43,3230
07-07-2020,Uttar Pradesh,9514,19627,827,29968
07-07-2020,West Bengal,7243,15790,804,23837
08-07-2020,Andaman and Nicobar Islands,72,77,0,149
08-07-2020,Andhra Pradesh,10894,11101,264,22259
08-07-2020,Arunachal Pradesh,176,109,2,287
08-07-2020,Assam,4591,8729,16,13336
08-07-2020,Bihar,3528,9554,107,13189
08-07-2020,Chandigarh,104,402,7,513
08-07-2020,Chhattisgarh,676,2835,14,3525
08-07-2020,Daman and Diu,224,184,0,408
08-07-2020,Delhi,23452,78199,3213,104864
08-07-2020,Goa,824,1207,8,2039
08-07-2020,Gujarat,9051,27289,1993,38333
08-07-2020,Haryana,4302,14106,282,18690
08-07-2020,Himachal Pradesh,257,833,11,1101
08-07-2020,Jammu and Kashmir,3545,5567,149,9261
08-07-2020,Jharkhand,904,2170,22,3096
08-07-2020,Karnataka,16531,11876,470,28877
08-07-2020,Kerala,2609,3559,27,6195
08-07-2020,Ladakh,204,836,1,1041
08-07-2020,Madhya Pradesh,3420,11987,629,16036
08-07-2020,Maharashtra,91084,123192,9448,223724
08-07-2020,Manipur,642,793,0,1435
08-07-2020,Meghalaya,36,43,1,80
08-07-2020,Mizoram,64,133,0,197
08-07-2020,Nagaland,353,304,0,657
08-07-2020,Odisha,3570,7006,48,10624
08-07-2020,Puducherry,514,480,14,1008
08-07-2020,Punjab,1901,4828,178,6907
08-07-2020,Rajasthan,4715,16866,482,22063
08-07-2020,Sikkim,62,71,0,133
08-07-2020,Tamil Nadu,46483,74167,1700,122350
08-07-2020,Telangana,11933,17279,324,29536
08-07-2020,Tripura,436,1324,1,1761
08-07-2020,Uttarakhand,562,2650,46,3258
08-07-2020,Uttar Pradesh,9980,20331,845,31156
08-07-2020,West Bengal,7705,16291,827,24823
09-07-2020,Andaman and Nicobar Islands,68,83,0,151
09-07-2020,Andhra Pradesh,11383,12154,277,23814
09-07-2020,Arunachal Pradesh,180,120,2,302
09-07-2020,Assam,5281,8729,22,14032
09-07-2020,Bihar,4013,9816,115,13944
09-07-2020,Chandigarh,113,403,7,523
09-07-2020,Chhattisgarh,757,2903,15,3675
09-07-2020,Daman and Diu,222,189,0,411
09-07-2020,Delhi,21567,82226,3258,107051
09-07-2020,Goa,869,1273,9,2151
09-07-2020,Gujarat,9468,27718,2008,39194
09-07-2020,Haryana,4572,14510,287,19369
09-07-2020,Himachal Pradesh,283,846,11,1140
09-07-2020,Jammu and Kashmir,3652,5695,154,9501
09-07-2020,Jharkhand,1015,2208,23,3246
09-07-2020,Karnataka,17786,12833,486,31105
09-07-2020,Kerala,2799,3708,27,6534
09-07-2020,Ladakh,139,915,1,1055
09-07-2020,Madhya Pradesh,3475,12232,634,16341
09-07-2020,Maharashtra,93673,127259,9667,230599
09-07-2020,Manipur,651,799,0,1450
09-07-2020,Meghalaya,45,66,2,113
09-07-2020,Mizoram,64,133,0,197
09-07-2020,Nagaland,369,304,0,673
09-07-2020,Odisha,3742,7407,52,11201
09-07-2020,Puducherry,553,584,14,1151
09-07-2020,Punjab,2012,4945,183,7140
09-07-2020,Rajasthan,5002,17070,491,22563
09-07-2020,Sikkim,62,72,0,134
09-07-2020,Tamil Nadu,46655,78161,1765,126581
09-07-2020,Telangana,12423,18192,331,30946
09-07-2020,Tripura,437,1338,1,1776
09-07-2020,Uttarakhand,587,2672,46,3305
09-07-2020,Uttar Pradesh,10373,21127,862,32362
09-07-2020,West Bengal,8231,16826,854,25911
10-07-2020,Andaman and Nicobar Islands,64,92,0,156
10-07-2020,Andhra Pradesh,11936,13194,292,25422
10-07-2020,Arunachal Pradesh,213,120,2,335
10-07-2020,Assam,5426,9147,27,14600
10-07-2020,Bihar,4347,10109,119,14575
10-07-2020,Chandigarh,124,408,7,539
10-07-2020,Chhattisgarh,722,3028,17,3767
10-07-2020,Daman and Diu,248,211,0,459
10-07-2020,Delhi,21146,84694,3300,109140
10-07-2020,Goa,895,1347,9,2251
10-07-2020,Gujarat,9900,28147,2022,40069
10-07-2020,Haryana,4740,14904,290,19934
10-07-2020,Himachal Pradesh,277,883,11,1171
10-07-2020,Jammu and Kashmir,3943,5786,159,9888
10-07-2020,Jharkhand,1172,2224,23,3419
10-07-2020,Karnataka,19039,13836,543,33418
10-07-2020,Kerala,3103,3820,27,6950
10-07-2020,Ladakh,146,917,1,1064
10-07-2020,Madhya Pradesh,3538,12481,638,16657
10-07-2020,Maharashtra,95943,132625,9893,238461
10-07-2020,Manipur,750,832,0,1582
10-07-2020,Meghalaya,139,66,2,207
10-07-2020,Mizoram,83,143,0,226
10-07-2020,Nagaland,428,304,0,732
10-07-2020,Odisha,3928,7972,56,11956
10-07-2020,Puducherry,618,637,17,1272
10-07-2020,Punjab,2153,5017,187,7357
10-07-2020,Rajasthan,5057,17620,497,23174
10-07-2020,Sikkim,54,80,0,134
10-07-2020,Tamil Nadu,46108,82324,1829,130261
10-07-2020,Telangana,12680,19205,339,32224
10-07-2020,Tripura,545,1372,1,1918
10-07-2020,Uttarakhand,621,2706,46,3373
10-07-2020,Uttar Pradesh,11024,21787,889,33700
10-07-2020,West Bengal,8881,17348,880,27109
11-07-2020,Andaman and Nicobar Islands,70,93,0,163
11-07-2020,Andhra Pradesh,12533,14393,309,27235
11-07-2020,Arunachal Pradesh,214,125,2,341
11-07-2020,Assam,6351,9150,35,15536
11-07-2020,Bihar,4557,10685,131,15373
11-07-2020,Chandigarh,135,413,7,555
11-07-2020,Chhattisgarh,810,3070,17,3897
11-07-2020,Daman and Diu,245,226,0,471
11-07-2020,Delhi,19895,87692,3334,110921
11-07-2020,Goa,928,1428,12,2368
11-07-2020,Gujarat,10260,28649,2032,40941
11-07-2020,Haryana,4891,15394,297,20582
11-07-2020,Himachal Pradesh,263,908,11,1182
11-07-2020,Jammu and Kashmir,4092,5895,169,10156
11-07-2020,Jharkhand,1347,2243,23,3613
11-07-2020,Karnataka,20887,14716,613,36216
11-07-2020,Kerala,3446,3963,29,7438
11-07-2020,Ladakh,148,928,1,1077
11-07-2020,Madhya Pradesh,3878,12679,644,17201
11-07-2020,Maharashtra,99499,136985,10116,246600
11-07-2020,Manipur,750,843,0,1593
11-07-2020,Meghalaya,139,66,2,207
11-07-2020,Mizoram,77,150,0,227
11-07-2020,Nagaland,435,313,0,748
11-07-2020,Odisha,4105,8360,61,12526
11-07-2020,Puducherry,629,690,18,1337
11-07-2020,Punjab,2352,5040,195,7587
11-07-2020,Rajasthan,5376,17869,503,23748
11-07-2020,Sikkim,71,80,0,151
11-07-2020,Tamil Nadu,46413,85915,1898,134226
11-07-2020,Telangana,12135,20919,348,33402
11-07-2020,Tripura,572,1375,2,1949
11-07-2020,Uttarakhand,653,2718,46,3417
11-07-2020,Uttar Pradesh,11490,22689,913,35092
11-07-2020,West Bengal,9588,17959,906,28453
12-07-2020,Andaman and Nicobar Islands,70,93,0,163
12-07-2020,Andhra Pradesh,13428,15412,328,29168
12-07-2020,Arunachal Pradesh,219,138,2,359
12-07-2020,Assam,5610,10426,35,16071
12-07-2020,Bihar,5001,11498,143,16642
12-07-2020,Chandigarh,134,417,8,559
12-07-2020,Chhattisgarh,887,3153,19,4059
12-07-2020,Daman and Diu,234,245,0,479
12-07-2020,Delhi,19155,89968,3371,112494
12-07-2020,Goa,952,1487,14,2453
12-07-2020,Gujarat,10613,29162,2045,41820
12-07-2020,Haryana,4956,15983,301,21240
12-07-2020,Himachal Pradesh,273,929,11,1213
12-07-2020,Jammu and Kashmir,4355,5979,179,10513
12-07-2020,Jharkhand,1418,2308,30,3756
12-07-2020,Karnataka,22750,15409,684,38843
12-07-2020,Kerala,3747,4095,31,7873
12-07-2020,Ladakh,157,928,1,1086
12-07-2020,Madhya Pradesh,4103,12876,653,17632
12-07-2020,Maharashtra,103813,140325,10289,254427
12-07-2020,Manipur,713,896,0,1609
12-07-2020,Meghalaya,238,66,2,306
12-07-2020,Mizoram,81,150,0,231
12-07-2020,Nagaland,447,327,0,774
12-07-2020,Odisha,4307,8750,64,13121
12-07-2020,Puducherry,661,739,18,1418
12-07-2020,Punjab,2230,5392,199,7821
12-07-2020,Rajasthan,5779,18103,510,24392
12-07-2020,Sikkim,72,81,0,153
12-07-2020,Tamil Nadu,46972,89532,1966,138470
12-07-2020,Telangana,11833,22482,356,34671
12-07-2020,Tripura,631,1421,2,2054
12-07-2020,Uttarakhand,704,2786,47,3537
12-07-2020,Uttar Pradesh,12208,23334,934,36476
12-07-2020,West Bengal,10500,18581,932,30013
13-07-2020,Andaman and Nicobar Islands,57,109,0,166
13-07-2020,Andhra Pradesh,14274,16464,365,31103
13-07-2020,Arunachal Pradesh,240,145,2,387
13-07-2020,Assam,5876,10894,36,16806
13-07-2020,Bihar,5482,12317,160,17959
13-07-2020,Chandigarh,157,423,8,588
13-07-2020,Chhattisgarh,996,3202,19,4217
13-07-2020,Daman and Diu,226,268,1,495
13-07-2020,Delhi,19017,91312,3411,113740
13-07-2020,Goa,1026,1540,17,2583
13-07-2020,Gujarat,10897,29770,2055,42722
13-07-2020,Haryana,4984,16602,308,21894
13-07-2020,Himachal Pradesh,292,940,11,1243
13-07-2020,Jammu and Kashmir,4545,6095,187,10827
13-07-2020,Jharkhand,1514,2351,33,3898
13-07-2020,Karnataka,24576,16248,757,41581
13-07-2020,Kerala,4032,4257,33,8322
13-07-2020,Ladakh,146,946,1,1093
13-07-2020,Madhya Pradesh,4336,13208,663,18207
13-07-2020,Maharashtra,105935,144507,10482,260924
13-07-2020,Manipur,656,970,0,1626
13-07-2020,Meghalaya,250,66,2,318
13-07-2020,Mizoram,82,151,0,233
13-07-2020,Nagaland,505,340,0,845
13-07-2020,Odisha,4412,9255,70,13737
13-07-2020,Puducherry,665,785,18,1468
13-07-2020,Punjab,2388,5586,204,8178
13-07-2020,Rajasthan,5781,18630,525,24936
13-07-2020,Sikkim,106,86,0,192
13-07-2020,Tamil Nadu,48199,92567,2032,142798
13-07-2020,Telangana,12177,23679,365,36221
13-07-2020,Tripura,603,1475,2,2080
13-07-2020,Uttarakhand,703,2856,49,3608
13-07-2020,Uttar Pradesh,12972,24203,955,38130
13-07-2020,West Bengal,11279,19213,956,31448
14-07-2020,Andaman and Nicobar Islands,57,109,0,166
14-07-2020,Andhra Pradesh,15144,17467,408,33019
14-07-2020,Arunachal Pradesh,306,153,3,462
14-07-2020,Assam,6351,11416,40,17807
14-07-2020,Bihar,6261,12849,174,19284
14-07-2020,Chandigarh,144,446,10,600
14-07-2020,Chhattisgarh,1084,3275,20,4379
14-07-2020,Daman and Diu,209,310,1,520
14-07-2020,Delhi,18664,93236,3446,115346
14-07-2020,Goa,1128,1607,18,2753
14-07-2020,Gujarat,11065,30503,2069,43637
14-07-2020,Haryana,5226,17090,312,22628
14-07-2020,Himachal Pradesh,347,951,11,1309
14-07-2020,Jammu and Kashmir,4755,6223,195,11173
14-07-2020,Jharkhand,1628,2427,36,4091
14-07-2020,Karnataka,25845,17390,842,44077
14-07-2020,Kerala,4458,4438,34,8930
14-07-2020,Ladakh,146,946,1,1093
14-07-2020,Madhya Pradesh,4757,13575,673,19005
14-07-2020,Maharashtra,107963,149007,10695,267665
14-07-2020,Manipur,702,970,0,1672
14-07-2020,Meghalaya,250,66,2,318
14-07-2020,Mizoram,79,159,0,238
14-07-2020,Nagaland,550,346,0,896
14-07-2020,Odisha,4342,9864,74,14280
14-07-2020,Puducherry,684,829,18,1531
14-07-2020,Punjab,2635,5663,213,8511
14-07-2020,Rajasthan,5885,19161,525,25571
14-07-2020,Sikkim,122,87,0,209
14-07-2020,Tamil Nadu,47915,97310,2099,147324
14-07-2020,Telangana,12530,24840,375,37745
14-07-2020,Tripura,630,1538,2,2170
14-07-2020,Uttarakhand,769,2867,50,3686
14-07-2020,Uttar Pradesh,13758,24983,983,39724
14-07-2020,West Bengal,11927,19931,980,32838
15-07-2020,Andaman and Nicobar Islands,46,130,0,176
15-07-2020,Andhra Pradesh,16621,18378,452,35451
15-07-2020,Arunachal Pradesh,306,153,3,462
15-07-2020,Assam,6447,12173,46,18666
15-07-2020,Bihar,6970,13462,180,20612
15-07-2020,Chandigarh,155,459,11,625
15-07-2020,Chhattisgarh,1195,3324,20,4539
15-07-2020,Daman and Diu,180,357,2,539
15-07-2020,Delhi,17807,95699,3487,116993
15-07-2020,Goa,1259,1674,18,2951
15-07-2020,Gujarat,11187,31286,2079,44552
15-07-2020,Haryana,5320,17667,319,23306
15-07-2020,Himachal Pradesh,351,979,11,1341
15-07-2020,Jammu and Kashmir,5123,6337,206,11666
15-07-2020,Jharkhand,1797,2485,38,4320
15-07-2020,Karnataka,27859,18466,928,47253
15-07-2020,Kerala,4884,4634,35,9553
15-07-2020,Ladakh,177,964,1,1142
15-07-2020,Madhya Pradesh,5053,13908,682,19643
15-07-2020,Maharashtra,112099,152613,10928,275640
15-07-2020,Manipur,711,989,0,1700
15-07-2020,Meghalaya,278,66,2,346
15-07-2020,Mizoram,79,159,0,238
15-07-2020,Nagaland,554,348,0,902
15-07-2020,Odisha,4345,10476,77,14898
15-07-2020,Puducherry,686,889,21,1596
15-07-2020,Punjab,2711,5867,221,8799
15-07-2020,Rajasthan,6405,19502,530,26437
15-07-2020,Sikkim,133,87,0,220
15-07-2020,Tamil Nadu,47343,102310,2167,151820
15-07-2020,Telangana,12957,25999,386,39342
15-07-2020,Tripura,661,1604,3,2268
15-07-2020,Uttarakhand,787,2948,50,3785
15-07-2020,Uttar Pradesh,14628,25743,1012,41383
15-07-2020,West Bengal,12747,20680,1000,34427
16-07-2020,Andaman and Nicobar Islands,47,133,0,180
16-07-2020,Andhra Pradesh,18159,19393,492,38044
16-07-2020,Arunachal Pradesh,387,153,3,543
16-07-2020,Assam,6818,12888,48,19754
16-07-2020,Bihar,7549,14018,197,21764
16-07-2020,Chandigarh,164,476,11,651
16-07-2020,Chhattisgarh,1260,3451,21,4732
16-07-2020,Daman and Diu,179,371,2,552
16-07-2020,Delhi,17407,97693,3545,118645
16-07-2020,Goa,1272,1817,19,3108
16-07-2020,Gujarat,11289,32103,2089,45481
16-07-2020,Haryana,5495,18185,322,24002
16-07-2020,Himachal Pradesh,382,984,11,1377
16-07-2020,Jammu and Kashmir,5488,6446,222,12156
16-07-2020,Jharkhand,2069,2513,42,4624
16-07-2020,Karnataka,30661,19729,1032,51422
16-07-2020,Kerala,5376,4862,37,10275
16-07-2020,Ladakh,176,970,1,1147
16-07-2020,Madhya Pradesh,5562,14127,689,20378
16-07-2020,Maharashtra,114947,158140,11194,284281
16-07-2020,Manipur,635,1129,0,1764
16-07-2020,Meghalaya,309,66,2,377
16-07-2020,Mizoram,112,160,0,272
16-07-2020,Nagaland,525,391,0,916
16-07-2020,Odisha,4436,10877,79,15392
16-07-2020,Puducherry,774,947,22,1743
16-07-2020,Punjab,2587,6277,230,9094
16-07-2020,Rajasthan,6666,19970,538,27174
16-07-2020,Sikkim,155,88,0,243
16-07-2020,Tamil Nadu,46717,107416,2236,156369
16-07-2020,Telangana,13327,27295,396,41018
16-07-2020,Tripura,676,1604,3,2283
16-07-2020,Uttarakhand,937,2995,50,3982
16-07-2020,Uttar Pradesh,15720,26675,1046,43441
16-07-2020,West Bengal,13679,21415,1023,36117
